SMILES,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,ALDH1_inhibition
CCCc1cc(C(=O)Nc2ccccc2C(=O)OC)no1,0.7838733060704688,0.09667452092233271,0.7687028208877595,0.8948475684680951,0.3050831110244037,0.0,0.5727164375169969,0.50654930161017,0.48241166607588315,0.6695652173913043,0.7553516819571865,0.8128460686600221,0.017891182682506585,0.3071165972561474,0.3265404519001496,0.7032732109694462,0.4148638536708209,0.6872786065004355,0.17703900917667503,0.379175419211473,0.7588213803481059,0.3928706274978459,0.3580567538635165,0.3564064801178203,4.564910908525673e-05,0.3185078325808751,0.07297023554878725,0.34699587899106926,0.11630800684302192,0.15607222658724884,0.0,0.25,0.2449093788511234,0.12012283551884978,0.12121245006644102,0.0,0.0,0.23474271057560675,0.16483654512023302,0.22652065427657922,0.31885833143085807,0.35020347435039095,0.25136198789845376,0.0,0.09897654631521333,0.0,0.1647613652650473,0.16826555590903317,0.3775542836527237,0.0,0.0,0.1655941309981883,0.12947489869843612,0.0,0.0,0.2429525106656099,0.273785127036447,0.0,0.4395207031192238,0.32059162663407426,0.0,0.0,0.0,0.3311239427456084,0.14650370000798346,0.2106533338303631,0.0,0.1369423018306797,0.1455294731787294,0.13282059237093485,0.08582090414318806,0.415178378251568,0.08142035641201607,0.1694606809957714,0.06498173107481858,0.1126036381083878,0.0,0.3366571769497601,0.11696368365363943,0.2826814693371469,0.5956735820746227,0.2864687187492156,0.4628077707720314,0.22635304586276903,0.6049134486612385,0.26666666666666666,0.1,0.4,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.3571428571428571,0.0,0.0,0.0,0.25,0.6958246543744436,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)CC(=O)C2=C(C1)N(c1ccc(F)cc1)C(=O)CC2c1cccnc1,0.8842248469604781,0.042404267833666166,0.7899073747955231,0.8216782773916542,0.4719342740088161,0.0,0.37527190756096,0.7179650919376441,0.2663885734903956,0.5072463768115942,0.6303092082908596,0.7045650301464256,0.041188211494423005,0.1209829261390234,0.6045706241491493,0.31408503831626566,0.6888129289041323,0.508963611744047,0.17787404055109046,0.3130132283724914,0.6422315664448737,0.30623108430084073,0.5195451465981837,0.32842415316642115,0.0007962953711940369,0.30021709584242606,0.06516108593576475,0.0,0.1174583854108027,0.15852043027155505,0.16990323070430283,0.0,0.0,0.48787763991713823,0.11099569036719426,0.0,0.0,0.1930617081417891,0.42406046278386694,0.8727410617940471,0.0,0.25973035091751817,0.2486992208721611,0.0,0.09566205049959876,0.13334510324166557,0.32533049869984504,0.06634855503565197,0.5696685517340883,0.0,0.0,0.15261022287746112,0.22942389391125284,0.0,0.0,0.16779593308139917,0.2352948701848396,0.17914364188723905,0.4905677087029544,0.5524436523454745,0.0,0.0,0.0,0.20441607026675346,0.0,0.3071022225535754,0.0,0.42894283793216337,0.30640138955891605,0.1164667971568076,0.14645173892990718,0.40278394792680866,0.30551677189292104,0.05552734473312064,0.0,0.14311057723532583,0.0,0.44699564658837965,0.010062638737963696,0.3498530404881,0.584164980260535,0.32524413040246536,0.5709506412296339,0.30967849697945293,0.5196686775297977,0.3181818181818182,0.0,0.26666666666666666,0.125,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.0,0.26666666666666666,0.14285714285714285,0.0,0.0,0.0,0.5,0.8382010071735012,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C(=O)NCCCN2CCCC2=O)oc2ccccc12,0.7918794493743615,0.10440055426779848,0.8114523047984894,0.903985874372999,0.33150809847500057,0.0,0.47620828601750237,0.5247776779334035,0.4637860458227433,0.6916996047430829,0.7998331943286069,0.849894291754757,0.01632425082028105,0.302705683332384,0.3600757727066861,0.6241215083130269,0.4786865157794029,0.5917561642723803,0.16869085759131586,0.31055200203816685,0.7991789421839521,0.20019295061668851,0.3901158430694773,0.40500736377025043,0.00010218990550327998,0.28777250414010225,0.05606685915680033,0.3483551966104228,0.11272952316443009,0.15789006133736924,0.16990323070430283,0.25,0.0,0.24024567103769956,0.0,0.0,0.0,0.1764375583199563,0.22949865081070753,0.671275507778646,0.0,0.26022708736645594,0.3260631925146377,0.0,0.19609841975452424,0.0,0.2182844097433132,0.2658631410239813,0.28378025608421087,0.0,0.0,0.1655941309981883,0.0,0.0,0.0,0.36577842374693614,0.1176474350924198,0.11042736493655309,0.3892380497350256,0.2638194216791786,0.0,0.24317847841766735,0.0,0.2543510084580352,0.0,0.2106533338303631,0.0,0.14371777915664213,0.3212554281980231,0.371509739863074,0.0,0.0,0.4243934363463187,0.05923523796239769,0.06345967049291118,0.07820211937710833,0.0,0.36105752282851145,0.07457694431062958,0.31015516797372844,0.618855965795208,0.2704546467361668,0.4890182648408493,0.3059599582793428,0.5196686775297977,0.4117647058823529,0.1,0.3333333333333333,0.0,0.25,0.125,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.26666666666666666,0.3571428571428571,0.0,0.25,0.125,0.375,0.6807054522918248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
O=C(CCC1COc2ccccc2O1)Nc1ccc(Cl)cn1,0.7677196097488799,0.06143026918031242,0.8203250731700549,0.9957182570979116,0.37184593497984403,0.0,0.3632048282300256,0.481221822208586,0.508291097405258,0.625296442687747,0.7531276063386153,0.8329809725158563,0.1866822469766295,0.3075666658305485,0.3710090856345831,0.49978228633303967,0.5431088110410851,0.5942980036407925,0.20106607700625378,0.3145294395594095,0.619054214080229,0.1813090519933359,0.36492049621256933,0.40942562592047127,8.409391124885825e-05,0.316419672141075,0.07842109640712476,0.3520845742582555,0.3741223777732636,0.3151915916120524,0.16990323070430283,0.0,0.0,0.12012283551884978,0.12600178586778032,0.0,0.0,0.2300944122490018,0.27262817298278286,0.2288875299274593,0.0872251123652907,0.2650955889411823,0.3338253399621849,0.0,0.09566205049959876,0.0,0.15792787382013496,0.16145569130822918,0.37969298789060557,0.0,0.32708753787366307,0.46065822434994136,0.13244523185538387,0.39112402979829275,0.16666666666666666,0.2375089935010268,0.1176474350924198,0.0,0.1412763466042154,0.39178431770275257,0.24999999999999997,0.0,0.0,0.2458116460637606,0.0,0.10532666691518155,0.0,0.14611162383449397,0.3850529665053258,0.11893393281847098,0.07480082450479686,0.1660713513006272,0.2853521181377778,0.11476258269551834,0.30277239024366415,0.12676872760508467,0.18617947888320643,0.23179138737917007,0.0647892308014999,0.2526811902657478,0.6667669570083614,0.3603267718633301,0.48588104348290284,0.1633983770073037,0.5196686775297977,0.25,0.1,0.3333333333333333,0.0,0.25,0.125,0.25,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.33333333333333337,0.2857142857142857,0.0,0.0,0.0,0.375,0.7478321244931403,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(NC(=O)COc2ccc3oc4c(c3c2)CCCC4)nc1,0.7770025360803168,0.029438644214989842,0.8064536434898405,0.8057015974122208,0.41049371214628777,0.0,0.4324695672673839,0.4838105013679722,0.5056460041657417,0.6013913043478261,0.7680733944954127,0.8688372093023256,0.01752567926822804,0.23019836260811832,0.34022260427977513,0.6838597651485689,0.5621083314811841,0.6552197368666592,0.1609106673513252,0.3140575650402325,0.7717443223168707,0.16527787804418176,0.5081927439353853,0.3284241531664212,0.0005457106714943,0.3117744367447983,0.06985122611722752,0.34447390802935735,0.4626001164021709,0.18109656109694292,0.0,0.25,0.0,0.12012283551884978,0.12600178586778032,0.0,0.0,0.05881251943998544,0.49765873868710747,0.42751732293978156,0.0,0.2591555354934358,0.32478495002965346,0.0,0.09566205049959876,0.0,0.2718074542215791,0.16145569130822918,0.42592617140351646,0.0,0.16354376893683154,0.3131261776740648,0.13244523185538387,0.19556201489914637,0.0,0.1760842622258074,0.432753217411816,0.11042736493655309,0.3270590278166851,0.37661501803688524,0.0,0.24317847841766735,0.0,0.2617111255692909,0.0,0.10532666691518155,0.0,0.15222942565426584,0.14705169454928094,0.3633955954047794,0.2221641139634571,0.16785729739874547,0.36677247454979384,0.11476258269551834,0.13151253228140988,0.1279510633903364,0.0,0.23514319215833443,0.07450309464660734,0.3693758166883382,0.6744785210235384,0.3200553113675462,0.6228216529410633,0.22181884350796272,0.5196686775297977,0.3,0.1,0.3333333333333333,0.125,0.0,0.125,0.25,0.5,0.5,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.2857142857142857,0.0,0.0,0.0,0.5,0.8090463336266364,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1ccco1)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,0.8395038296337098,0.00480642133292498,0.22464803862010785,0.8404156293291515,0.5244269471302965,0.0,0.712892079741433,0.5141742339303704,0.4746205665652299,0.45418060200668897,0.5681016231474947,0.6261180679785331,0.15765857375567388,0.32912123618422484,0.5080597062521706,0.41717152752683173,0.5395441306958748,0.4666507885278368,0.3633982670452077,0.30686869198493033,0.8234335777479904,0.2577196066380208,0.49333755343662294,0.40058910162002953,0.00047006296074933527,0.3230602813308264,0.07649623300443424,0.22179034651046534,0.0,0.15789006133736924,0.2882914736438469,0.25,0.25340192208953033,0.12012283551884978,0.21281340773039348,0.42321598557327395,0.0,0.05881251943998544,0.2694790696563746,0.474893922014854,0.29040281913529375,0.5722587025890161,0.2279858900512229,0.0,0.17668238295693922,0.0,0.09229278040477301,0.35448418803197507,0.430465127132921,0.0,0.0,0.0,0.29984698563845014,0.0,0.0,0.5002271701737254,0.39750242852569245,0.0,0.17732352982870248,0.4780508528100649,0.0,0.0,0.0,0.28802049446974637,0.3288491915360847,0.5795959783973869,0.0,0.46038959288004583,0.07711944906822224,0.23276123497139542,0.20797302489961472,0.0830356756503136,0.0,0.0,0.06345967049291118,0.6156419034963182,0.0,0.1952440802711804,0.010062638737963696,0.21577805982531068,0.5986466091486426,0.2449713427791052,0.2897417491325246,0.15451629370318204,0.2497677287486353,0.3125,0.0,0.4,0.0,0.25,0.125,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.6,0.21428571428571427,0.0,0.25,0.125,0.375,0.677522200735412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)c1ccccc1NS(=O)(=O)c1c(C)nn(-c2ccccc2)c1C,0.8534044798084524,0.05992298998103524,0.3202239446660854,0.7062789445085726,0.48295144422256137,0.0,0.436410758362511,0.7179786210381143,0.2663747495554903,0.4260869565217391,0.5088214537755822,0.6118067978533095,0.157657199401515,0.29486239390119895,0.42240718449956627,0.6599072619488009,0.49494008817481694,0.6794829800454569,0.36717662453260014,0.3942667288759167,0.7400564902019202,0.361130107952572,0.5981053987697207,0.31222385861561125,0.0004299675219213141,0.32278056611242756,0.06712358448285398,0.0,0.09884713002166151,0.15852043027155505,0.0,0.4241995170556605,0.0,0.2384306935935378,0.3311757819721659,0.12347142994453386,0.0,0.29406259719992717,0.40012226281729824,0.10092236956460793,0.39530515329821453,0.24547707630259905,0.30760616301277544,0.0,0.18772577399877968,0.0,0.2139538742490901,0.06394080466933187,0.570513018034929,0.0,0.16177661925605544,0.14707208689484697,0.12947489869843612,0.0,0.0,0.24132813615835771,0.24594959849315035,0.22085472987310617,0.3154061911732408,0.5472077905159732,0.0,0.12608434050254996,0.0,0.3296193884189981,0.12364342127254428,0.2902493122277499,0.0,0.19908837765053097,0.21549561363464428,0.05882440429029965,0.08357500801921633,0.585769139218223,0.35669014767222224,0.1094149281669283,0.0,0.2832849657052482,0.0,0.17735216738733459,0.08365123930875312,0.33359760390506193,0.5983815693944441,0.4990587849982613,0.40525752364427087,0.33720788149892705,0.2611839515634695,0.15789473684210525,0.1,0.4,0.0,0.0,0.0,0.5,0.25,0.5,0.41666666666666663,0.16666666666666666,0.4,0.3571428571428571,0.0,0.0,0.0,0.375,0.7643068183889531,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(OC)c(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)c1,0.8397365537293666,0.020555928047355888,0.3216152764195499,0.7452551149110592,0.5004351190384855,0.0,0.5518132316431323,0.4678083954971758,0.5219968377185968,0.3698996655518395,0.5088214537755822,0.6118067978533095,0.15765719110255688,0.35393277933295764,0.35470661612447674,0.6411433795488581,0.538951059693578,0.6646080093677937,0.3670918482901204,0.5053065470065234,0.7215661864260678,0.3641689930332352,0.6404723337100624,0.3107511045655375,0.00040805244858147996,0.3004396577865468,0.057691108815737205,0.22551972415829802,0.23218247864092176,0.0,0.0,0.4241995170556605,0.23343947984848537,0.34715704152138765,0.33402585779683447,0.0,0.0,0.0,0.2694790696563746,0.36573836494239914,0.6223403674285922,0.332413536785633,0.38274277440560645,0.0,0.175321027290737,0.34710035168286185,0.04080804532354364,0.2564850837974774,0.3738306929377947,0.0,0.32708753787366307,0.6193461812081243,0.12947489869843612,0.39112402979829275,0.0,0.3197202175855219,0.5918184489378651,0.0,0.0,0.42391415746378497,0.0,0.24460078430993892,0.0,0.3723162003903709,0.12364342127254428,0.2902493122277499,0.0,0.19795096221159447,0.28644626848511645,0.0,0.5015764581257844,0.44204233674642623,0.0,0.05260965477658145,0.13610572357699743,0.3774686772222769,0.0,0.17992005396001798,0.010062638737963696,0.29624720341301475,0.6339228252386019,0.31809629088493957,0.40525752364427087,0.14533328591344777,0.6707057493451436,0.23529411764705882,0.1,0.5333333333333333,0.0,0.0,0.0,0.5,0.25,0.5,0.5833333333333333,0.16666666666666666,0.5333333333333333,0.3571428571428571,0.0,0.0,0.0,0.375,0.6153733982246037,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(NC(=O)c2oc3cc(C)c(C)cc3c2C)c(OC)c1,0.8310994297559546,0.16413539686695425,0.7956413997009154,0.7718578858379601,0.4170698185213843,0.0,0.4844083762707591,0.46788322169231467,0.5219203808652308,0.4260869565217391,0.5625688073394495,0.6604651162790698,0.017471830328683047,0.26760706849415783,0.3571828363561169,0.6679494226332232,0.54497089217057,0.7041176643801241,0.177301965667092,0.39365960943607076,0.74391591822672,0.32944704924892515,0.5328717660376208,0.3092783505154639,0.00030176454003423493,0.30676801643500873,0.061677803423409894,0.45723377010850635,0.34491200180535186,0.15789006133736924,0.0,0.25,0.0,0.12012283551884978,0.0,0.0,0.0,0.0,0.4989777204670821,0.3086751740337182,0.34571281184081937,0.34716354784948983,0.32291766048619425,0.0,0.0,0.0,0.17314582892554647,0.26453769547310596,0.42087564111971154,0.0,0.32708753787366307,0.46065822434994136,0.12947489869843612,0.39112402979829275,0.0,0.2025374413495531,0.0,0.33128209480965926,0.2997352938388271,0.3196171659481878,0.0,0.24317847841766735,0.0,0.24682823682498378,0.0,0.10532666691518155,0.0,0.07185888957832107,0.362687088697447,0.17079460115236048,0.06715527895164387,0.4437430705382707,0.38693712830493715,0.05923523796239769,0.19956539406990859,0.16762349529744855,0.0,0.1885466554320574,0.0739670007118601,0.4110523377106474,0.6443431875521372,0.31488877494877665,0.40525752364427087,0.38558893717034537,0.7264220431541094,0.25,0.1,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.5,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.2857142857142857,0.0,0.0,0.0,0.375,0.8583477913603137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=S(=O)(c1cccc2cccnc12)n1cnc2ccccc21,0.854898723252788,0.094488866752234,0.3395851138494685,0.553593432668082,0.351218881316624,0.0,0.4475161297826902,0.7669769216443867,0.23697566004559123,0.3264822134387352,0.542952460383653,0.7315010570824524,0.15765766773272077,0.33052420537941707,0.3820814963825063,0.6920146108667411,0.48544003581049955,0.7057154597546307,0.36461657702881667,0.5729043473429332,0.7684330610697756,0.35468896572394487,0.6120887464975012,0.34167893961708395,0.0001322348033597423,0.18638991267743646,0.028650021162762822,0.0,0.22660518154950773,0.0,0.0,0.4241995170556605,0.0,0.12486911856480315,0.43924304185753416,0.0,0.0,0.29406259719992717,0.21558325572509968,0.21011968011999038,0.2874158692791289,0.15639751207352487,0.4573839593181133,0.0,0.2675701147012113,0.0,0.04080804532354364,0.0,0.5352119387848187,0.0,0.0,0.0,0.0,0.0,0.0,0.22499205902233427,0.24594959849315035,0.0,0.0,0.6624036025130565,0.0,0.4863090195549126,0.0,0.2637036434612882,0.12364342127254428,0.18492264531256836,0.0,0.05955193893149859,0.2103952407835695,0.05570949738375338,0.12432587442278388,0.5830356756503134,0.21401408860333335,0.11105468946624128,0.0,0.25907094611781756,0.0,0.13282942172967493,0.023265292183414492,0.31222119893938594,0.6054350018885012,0.4999345120266567,0.5088453857633807,0.14533328591344777,0.27086781589024256,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.41666666666666663,0.0,0.33333333333333337,0.14285714285714285,0.0,0.0,0.0,0.5,0.7087084549216116,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
